,data_ref,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
8501,2015-09-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,11.627397260273971,3.0,5715.48
8502,2015-09-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,60,14.353424657534244,2.0,2670.2
8503,2015-09-01,F,True,True,1,Empresário,Superior completo,Separado,Casa,50,19.73972602739726,2.0,16284.69
8504,2015-09-01,M,True,False,0,Assalariado,Superior completo,Casado,Casa,54,6.435616438356163,2.0,858.59
8505,2015-09-01,M,False,True,0,Empresário,Superior completo,Casado,Casa,60,7.63013698630137,2.0,7393.11
8506,2015-09-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,43,5.6219178082191785,2.0,788.16
8507,2015-09-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,50,4.986301369863013,2.0,2959.75
8508,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,6021.11
8509,2015-09-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,54,15.558904109589042,2.0,5424.24
8510,2015-09-01,F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,38,4.427397260273971,3.0,4619.83
8511,2015-09-01,F,False,False,2,Assalariado,Superior completo,Casado,Com os pais,41,20.86027397260274,4.0,4822.51
8512,2015-09-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,46,5.964383561643835,2.0,9051.02
8513,2015-09-01,F,False,True,0,Empresário,Secundário,Solteiro,Aluguel,42,8.860273972602737,1.0,1886.3
8514,2015-09-01,F,True,True,0,Servidor público,Secundário,Casado,Casa,49,5.682191780821919,2.0,1524.12
8515,2015-09-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,38,6.013698630136986,4.0,8409.14
8516,2015-09-01,M,True,True,0,Pensionista,Secundário,Casado,Casa,50,,2.0,3234.77
8517,2015-09-01,M,True,False,0,Assalariado,Superior completo,Casado,Casa,40,21.24931506849315,2.0,30161.78
8518,2015-09-01,F,False,True,0,Assalariado,Secundário,União,Casa,47,18.654794520547945,2.0,4284.9
8519,2015-09-01,F,False,True,1,Empresário,Secundário,Casado,Casa,29,2.8794520547945206,3.0,2998.1
8520,2015-09-01,F,False,True,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,1571.36
8521,2015-09-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,9.183561643835615,2.0,4918.28
8522,2015-09-01,M,True,False,1,Servidor público,Superior completo,Casado,Governamental,24,2.536986301369863,3.0,5995.03
8523,2015-09-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,3.2438356164383566,2.0,4076.24
8524,2015-09-01,F,False,False,1,Empresário,Superior completo,Casado,Casa,34,3.602739726027397,3.0,3891.94
8525,2015-09-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,43,8.301369863013699,2.0,11683.51
8526,2015-09-01,M,False,True,0,Assalariado,Superior completo,Casado,Casa,43,13.0986301369863,2.0,2599.15
8527,2015-09-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.8438356164383565,2.0,5446.09
8528,2015-09-01,F,True,False,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,497.09
8529,2015-09-01,F,False,True,0,Empresário,Secundário,Casado,Casa,52,24.282191780821925,2.0,7041.11
8530,2015-09-01,M,False,False,0,Assalariado,Superior completo,Casado,Casa,32,4.263013698630137,2.0,3983.13
8531,2015-09-01,M,True,False,0,Assalariado,Secundário,Solteiro,Com os pais,27,1.5342465753424657,1.0,17086.75
8532,2015-09-01,M,True,True,0,Empresário,Secundário,Casado,Com os pais,54,1.367123287671233,2.0,3344.17
8533,2015-09-01,F,True,True,0,Servidor público,Superior completo,Casado,Casa,60,34.12328767123287,2.0,12638.76
8534,2015-09-01,F,False,False,0,Assalariado,Superior completo,União,Casa,55,5.153424657534247,2.0,3064.24
8535,2015-09-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,2240.19
8536,2015-09-01,M,False,True,0,Empresário,Secundário,Casado,Casa,64,5.717808219178082,2.0,6507.76
8537,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,4661.04
8538,2015-09-01,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,2416.01
8539,2015-09-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,29,1.1287671232876713,4.0,6363.51
8540,2015-09-01,M,False,False,2,Assalariado,Superior incompleto,Casado,Casa,38,0.7205479452054795,4.0,3747.9
8541,2015-09-01,F,False,False,2,Assalariado,Superior incompleto,Casado,Casa,30,10.849315068493151,4.0,1327.89
8542,2015-09-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,36,18.18904109589041,2.0,13463.23
8543,2015-09-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,44,18.912328767123288,4.0,14309.56
8544,2015-09-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,48,13.95890410958904,2.0,5513.58
8545,2015-09-01,F,False,False,0,Empresário,Superior completo,União,Casa,53,8.545205479452052,2.0,3130.2
8546,2015-09-01,F,True,False,1,Assalariado,Superior completo,Casado,Aluguel,37,4.597260273972604,3.0,6347.82
8547,2015-09-01,F,False,True,0,Assalariado,Superior completo,Separado,Casa,51,23.39178082191781,1.0,7702.93
8548,2015-09-01,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,59,8.276712328767124,1.0,5224.01
8549,2015-09-01,M,False,True,0,Empresário,Secundário,Solteiro,Casa,29,5.7972602739726025,1.0,10196.95
8550,2015-09-01,F,True,True,1,Empresário,Secundário,Casado,Casa,42,7.136986301369863,3.0,3655.27
8551,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,3932.57
8552,2015-09-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,58,14.936986301369863,2.0,7194.46
8553,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,986.32
8554,2015-09-01,F,True,True,1,Assalariado,Superior completo,União,Casa,34,2.243835616438356,3.0,2476.65
8555,2015-09-01,F,False,False,0,Empresário,Superior completo,Casado,Casa,34,4.945205479452055,2.0,1768.88
8556,2015-09-01,M,True,False,1,Assalariado,Secundário,União,Casa,44,7.8410958904109584,3.0,4097.08
8557,2015-09-01,F,False,False,0,Empresário,Secundário,União,Casa,51,29.473972602739725,2.0,4913.53
8558,2015-09-01,F,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,2964.86
8559,2015-09-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.016438356164383,3.0,2240.19
8560,2015-09-01,M,True,False,0,Empresário,Superior completo,Casado,Casa,48,6.8054794520547945,2.0,5474.54
8561,2015-09-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,30,2.512328767123288,4.0,4161.79
8562,2015-09-01,F,False,True,0,Empresário,Secundário,Casado,Casa,57,4.550684931506848,2.0,10772.08
8563,2015-09-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.7534246575342465,3.0,3584.65
8564,2015-09-01,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,56,3.2191780821917813,1.0,4195.16
8565,2015-09-01,M,True,True,2,Empresário,Secundário,Casado,Casa,41,3.849315068493152,4.0,3153.12
8566,2015-09-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,45,1.6410958904109592,2.0,1442.96
8567,2015-09-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.627397260273973,3.0,5086.71
8568,2015-09-01,F,False,False,0,Empresário,Secundário,Casado,Governamental,50,4.676712328767123,2.0,2266.57
8569,2015-09-01,F,False,True,2,Empresário,Superior completo,Solteiro,Casa,37,9.753424657534246,3.0,1887.85
8570,2015-09-01,F,False,False,0,Servidor público,Secundário,Casado,Com os pais,47,25.65205479452055,2.0,6385.04
8571,2015-09-01,M,False,True,2,Assalariado,Secundário,Casado,Casa,43,4.282191780821917,4.0,3164.29
8572,2015-09-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,30,6.972602739726027,2.0,2811.27
8573,2015-09-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,2.2,2.0,7246.04
8574,2015-09-01,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,67,,1.0,4688.11
8575,2015-09-01,M,False,True,2,Assalariado,Secundário,Casado,Casa,27,3.964383561643836,4.0,2751.24
8576,2015-09-01,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,964.69
8577,2015-09-01,F,False,False,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,1074.62
8578,2015-09-01,F,False,True,1,Assalariado,Superior completo,União,Casa,37,9.389041095890413,3.0,3223.39
8579,2015-09-01,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,28,5.347945205479452,3.0,2998.08
8580,2015-09-01,F,True,True,0,Assalariado,Secundário,Separado,Casa,45,3.271232876712329,1.0,3527.55
8581,2015-09-01,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,3.9178082191780814,1.0,1458.48
8582,2015-09-01,F,False,True,3,Assalariado,Secundário,Casado,Casa,33,8.89315068493151,5.0,1202.83
8583,2015-09-01,F,False,True,1,Assalariado,Superior completo,Separado,Casa,47,0.6794520547945205,2.0,828.79
8584,2015-09-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,34,15.687671232876712,3.0,7765.76
8585,2015-09-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,35,7.147945205479453,2.0,2562.01
8586,2015-09-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,36,4.578082191780823,3.0,1307.9
8587,2015-09-01,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,45,0.926027397260274,1.0,9871.82
8588,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,2592.56
8589,2015-09-01,F,False,False,1,Servidor público,Superior completo,Casado,Casa,38,6.849315068493151,3.0,2099.98
8590,2015-09-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,9.8,2.0,3018.59
8591,2015-09-01,F,True,False,0,Empresário,Secundário,Casado,Casa,40,11.854794520547946,2.0,3908.82
8592,2015-09-01,F,False,False,1,Assalariado,Secundário,Casado,Casa,44,8.367123287671232,3.0,1919.9
8593,2015-09-01,F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,32,4.101369863013699,1.0,2018.49
8594,2015-09-01,M,True,True,2,Pensionista,Superior completo,Casado,Estúdio,53,,4.0,2201.61
8595,2015-09-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,4587.32
8596,2015-09-01,M,True,False,0,Empresário,Secundário,Casado,Governamental,38,7.386301369863013,2.0,6361.61
8597,2015-09-01,M,False,True,0,Assalariado,Superior incompleto,Casado,Casa,46,15.561643835616438,2.0,5483.58
8598,2015-09-01,M,True,True,1,Servidor público,Superior completo,Casado,Estúdio,35,3.3232876712328765,3.0,11376.7
8599,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,1472.2
8600,2015-09-01,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,37,3.2739726027397262,2.0,655.68
8601,2015-09-01,M,False,True,0,Empresário,Secundário,Casado,Casa,64,5.717808219178082,2.0,7738.29
8602,2015-09-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,43,0.5945205479452055,2.0,584.65
8603,2015-09-01,M,True,False,0,Servidor público,Superior completo,Casado,Casa,27,5.268493150684932,2.0,3564.43
8604,2015-09-01,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,729.64
8605,2015-09-01,F,False,False,0,Empresário,Secundário,Solteiro,Com os pais,27,1.452054794520548,1.0,1630.88
8606,2015-09-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,32,0.5260273972602739,3.0,2964.31
8607,2015-09-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,46,2.7890410958904117,2.0,4033.8
8608,2015-09-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,2.8575342465753426,2.0,1700.3
8609,2015-09-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,1860.0
8610,2015-09-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,39,1.6328767123287669,4.0,2268.49
8611,2015-09-01,F,True,True,0,Pensionista,Superior completo,Separado,Casa,59,,1.0,1875.04
8612,2015-09-01,M,False,False,2,Assalariado,Superior completo,União,Casa,45,8.46027397260274,4.0,5141.35
8613,2015-09-01,F,False,False,0,Pensionista,Secundário,Separado,Governamental,59,,1.0,3536.37
8614,2015-09-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,44,26.728767123287675,2.0,8696.1
8615,2015-09-01,F,False,True,0,Empresário,Superior completo,União,Com os pais,24,5.956164383561643,2.0,2910.97
8616,2015-09-01,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,54,7.389041095890411,1.0,1887.38
8617,2015-09-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,30,3.326027397260274,2.0,987.37
8618,2015-09-01,F,False,False,0,Assalariado,Secundário,União,Casa,42,0.8465753424657534,2.0,2497.71
8619,2015-09-01,F,True,False,0,Assalariado,Superior completo,Casado,Com os pais,33,0.547945205479452,2.0,4451.93
8620,2015-09-01,M,True,True,3,Assalariado,Superior completo,Casado,Casa,36,5.427397260273971,5.0,1766.52
8621,2015-09-01,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,33,0.547945205479452,2.0,1052.73
8622,2015-09-01,F,True,True,2,Empresário,Superior completo,Casado,Casa,37,17.361643835616437,4.0,8949.37
8623,2015-09-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,64,,2.0,1209.44
8624,2015-09-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,2730.63
8625,2015-09-01,M,True,True,1,Empresário,Secundário,Casado,Casa,49,1.8575342465753424,3.0,2635.27
8626,2015-09-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,2238.17
8627,2015-09-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,26,3.6821917808219182,2.0,1448.83
8628,2015-09-01,F,True,True,0,Assalariado,Secundário,Solteiro,Com os pais,32,0.7808219178082192,1.0,1544.97
8629,2015-09-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,66,,1.0,1505.42
8630,2015-09-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,5772.99
8631,2015-09-01,F,True,True,0,Servidor público,Superior completo,Casado,Casa,40,10.136986301369864,2.0,1952.8
8632,2015-09-01,F,False,True,0,Pensionista,Superior completo,Casado,Governamental,61,,2.0,8054.01
8633,2015-09-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,1126.37
8634,2015-09-01,F,True,False,0,Empresário,Secundário,União,Com os pais,38,6.435616438356163,2.0,2344.77
8635,2015-09-01,M,True,False,0,Assalariado,Superior completo,Casado,Casa,26,2.783561643835617,2.0,3549.62
8636,2015-09-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,2299.59
8637,2015-09-01,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,46,2.33972602739726,3.0,2504.55
8638,2015-09-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,5386.19
8639,2015-09-01,F,False,False,0,Assalariado,Superior completo,Solteiro,Com os pais,28,7.104109589041097,1.0,3309.37
8640,2015-09-01,F,True,True,1,Assalariado,Secundário,Casado,Casa,45,4.126027397260274,3.0,3275.1
8641,2015-09-01,F,False,True,0,Pensionista,Secundário,União,Casa,55,,2.0,5228.44
8642,2015-09-01,M,True,False,2,Assalariado,Secundário,Casado,Casa,32,0.5397260273972603,4.0,3806.89
8643,2015-09-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,0.7753424657534247,2.0,6052.75
8644,2015-09-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,41,6.101369863013699,2.0,3749.8
8645,2015-09-01,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,29,2.5232876712328767,3.0,4944.84
8646,2015-09-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,47,,2.0,3498.74
8647,2015-09-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,60,39.824657534246576,2.0,23195.2
8648,2015-09-01,M,True,True,0,Assalariado,Secundário,União,Casa,44,6.471232876712329,2.0,1419.74
8649,2015-09-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,41,6.101369863013699,2.0,2200.64
8650,2015-09-01,M,True,False,2,Assalariado,Superior completo,Casado,Com os pais,33,4.6876712328767125,4.0,2602.71
8651,2015-09-01,F,False,True,1,Assalariado,Superior completo,Separado,Casa,38,10.389041095890413,2.0,3385.97
8652,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,3387.0
8653,2015-09-01,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,41,19.56164383561644,1.0,6754.89
8654,2015-09-01,F,False,True,1,Servidor público,Superior completo,Solteiro,Casa,43,10.93972602739726,2.0,2357.02
8655,2015-09-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,5627.13
8656,2015-09-01,F,False,False,0,Assalariado,Secundário,Separado,Casa,32,3.8027397260273967,1.0,565.07
8657,2015-09-01,F,True,False,2,Servidor público,Superior completo,Casado,Casa,43,20.18904109589041,4.0,9033.51
8658,2015-09-01,M,False,False,1,Empresário,Primário,Casado,Casa,29,6.802739726027397,3.0,1358.59
8659,2015-09-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,57,9.04931506849315,1.0,2435.38
8660,2015-09-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,63,,2.0,4487.52
8661,2015-09-01,M,True,False,1,Assalariado,Superior completo,Casado,Casa,43,13.334246575342464,3.0,13298.3
8662,2015-09-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,26,8.432876712328767,2.0,2147.61
8663,2015-09-01,M,True,True,0,Empresário,Superior completo,Casado,Casa,36,14.347945205479451,2.0,5009.11
8664,2015-09-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,32,8.123287671232879,3.0,2881.13
8665,2015-09-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,44,10.684931506849315,2.0,2556.1
8666,2015-09-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,52,1.5095890410958903,3.0,1742.35
8667,2015-09-01,F,True,False,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,6955.0
8668,2015-09-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,25,7.553424657534246,2.0,8530.24
8669,2015-09-01,M,False,True,1,Empresário,Secundário,Casado,Casa,39,15.898630136986304,3.0,2244.69
8670,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,987.67
8671,2015-09-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,36,6.964383561643835,2.0,4039.7
8672,2015-09-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,34,8.726027397260275,2.0,12951.45
8673,2015-09-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,34,5.0986301369863005,2.0,741.35
8674,2015-09-01,F,True,True,3,Empresário,Secundário,Casado,Casa,31,1.9753424657534249,5.0,2646.29
8675,2015-09-01,F,False,True,0,Assalariado,Superior completo,Separado,Casa,50,4.2027397260273975,1.0,3457.45
8676,2015-09-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,43,4.6,2.0,1478.69
8677,2015-09-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,10.12054794520548,3.0,1152.34
8678,2015-09-01,F,False,False,0,Servidor público,Superior completo,Casado,Casa,60,14.353424657534244,2.0,2670.2
8679,2015-09-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,32,8.164383561643836,2.0,3364.31
8680,2015-09-01,M,False,False,0,Pensionista,Secundário,Casado,Casa,62,,2.0,1416.77
8681,2015-09-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,46,11.18082191780822,1.0,5141.91
8682,2015-09-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,2978.71
8683,2015-09-01,M,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,6.3780821917808215,1.0,4382.52
8684,2015-09-01,F,False,True,0,Pensionista,Secundário,União,Casa,60,,2.0,719.93
8685,2015-09-01,F,False,True,0,Assalariado,Superior completo,Separado,Casa,48,10.26849315068493,1.0,3177.52
8686,2015-09-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,26,7.178082191780822,2.0,11994.58
8687,2015-09-01,M,True,True,0,Empresário,Secundário,Solteiro,Casa,55,9.443835616438356,1.0,4399.36
8688,2015-09-01,F,False,False,0,Assalariado,Secundário,Casado,Governamental,31,2.92054794520548,2.0,575.73
8689,2015-09-01,M,False,True,0,Empresário,Superior completo,Casado,Casa,44,2.4301369863013704,2.0,6103.24
8690,2015-09-01,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,6502.22
8691,2015-09-01,F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,2014.2
8692,2015-09-01,F,True,False,0,Assalariado,Secundário,Viúvo,Casa,39,3.684931506849315,1.0,5898.98
8693,2015-09-01,M,True,False,0,Assalariado,Superior completo,Casado,Casa,49,12.556164383561644,2.0,4982.56
8694,2015-09-01,M,False,True,2,Servidor público,Superior completo,Casado,Casa,39,21.693150684931503,4.0,2617.26
